ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
541	3432.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	6.136463695324091	3.786795425365834	0.0019134262808397195	3.9964586672130715	0.889
2395	1547.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	2.48417249951758	1.7945515575029278	0.00137463799126203	2.208300947442801	0.877
2228	301.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.4833457804491219	0.34916614014762853	0.0002674635005622955	0.42966941511330525	0.877
651	1051.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.6876957317343093	1.2191814395187959	0.0009339007943221679	1.50027427004679	0.877
31	525.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	0.938707296050451	0.5792737757334099	0.000292700698555027	0.6113463870299716	0.889
27	3547.2	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	6.342442896286018	3.9139046424410506	0.001977653176979794	4.130605531567077	0.889
805	2519.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	4.045010036383183	2.922091385487961	0.002238340723974825	3.595804839436598	0.877
3020	25523.28	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	40.98528136618426	29.60752545351217	0.022679554201433968	36.43379664243561	0.877
2543	881.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	1.4147097427763335	1.0219779716613313	0.0007828416744032635	1.2576038362618667	0.877
1105	459.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	0.7370621701865347	0.5324493632151545	0.00040785962378104196	0.6552101712192927	0.877
656	7668.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	12.313273901939755	8.895036420770815	0.006813654891400935	10.945864036839946	0.877
204	3428.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	5.50468217734083	3.9765499283258157	0.00304606272401179	4.89337792361598	0.877
3001	16617.0	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	26.683577520674614	19.276058972867585	0.014765584680543734	23.720321165906288	0.877
3014	3035.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	5.426622178120226	3.3487541130493317	0.0016920888002181086	3.5341643516875503	0.889
2898	8157.36	DE LOS RIOS	332	0.8649202547441315	0.7223941001888659	13.099088158154315	9.462704003304514	0.007248491896833377	11.644412292586948	0.877
2944	724.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	1.294522061601003	0.7988461212018834	0.0004036482014358849	0.8430757794470466	0.889
2377	4602.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	8.788011257045737	5.114547930790772	0.0029480769278445243	6.011364702029212	0.930
2583	364.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.6950969355855384	0.40454051429983506	0.00023318122593120528	0.475475174171802	0.930
2549	102.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.19477991052122232	0.11336025400709664	6.534199188182126e-05	0.13323754880638408	0.930
3010	1927.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	3.6798126232783863	2.1416197007026985	0.0012344511603555842	2.5171446720578645	0.930
1228	314.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.5996165872908216	0.348971762335572	0.0002011508377538419	0.4101626502471039	0.930
104	31092.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	59.37349978358671	34.55487272145734	0.019917776584211636	40.61393987733426	0.930
11	3202.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	6.114561504793665	3.558622875791406	0.0020512260588783494	4.182614032137665	0.930
42	1403.0	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	2.508583497826253	1.5480402044837602	0.0007822077715670532	1.63375044000581	0.889
2997	2160.5699999999997	CAUCETE CENTRO	335	0.7767774573976227	0.6170973403218086	3.863129185957567	2.383926745973968	0.0012045720919562565	2.5159174541435156	0.889
2930	27358.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	52.243027372937256	30.404998324766176	0.01752574719512614	35.73640059063781	0.930
1759	5148.49	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	9.831592367837331	5.721903276009773	0.0032981626645454693	6.725217526021376	0.930
5006	8964.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	17.11771684227683	9.96236585215308	0.005742407992437703	11.709229289219872	0.930
5000	52.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.09929956222650549	0.05779150204283358	3.33116037044579e-05	0.067925024881686	0.930
5026	132.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.2520681194980524	0.14670150518565447	8.456022478823927e-05	0.17242506316120293	0.930
5007	133.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.25397772646394673	0.1478128802249397	8.520083255178653e-05	0.17373131363969688	0.930
5008	289.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.5518764131434633	0.32118738635344046	0.00018513564366516022	0.37750638828475486	0.930
5011	511.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.9758091595720059	0.5679126450747685	0.0003273505671726536	0.6674939945104145	0.930
5009	7888.47	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	15.063877262248496	8.767048656150605	0.005053415124509712	10.304317712085263	0.930
2644	620.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	1.1839563188544886	0.6890525243568619	0.0003971768133993057	0.8098752966662562	0.930
2922	282.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	0.5385091643822029	0.31340776107844365	0.00018065138932032935	0.36836263493529714	0.930
1973	12352.0	SANTA ROSA	333	0.7273166225796748	0.5819915087944628	23.587465242726843	13.727704485251545	0.007912787095335844	16.134805910357414	0.930
