ID_terminal	ID_Variable	Dia	Mes	Año	Hora	Valor_Muestra	Dia_Semana	Valor_Real
335	1	06	01	2022	13	0.26800	3	2680.0
334	1	06	01	2022	13	0.34430	3	3443.0
333	1	06	01	2022	13	0.30222	3	3022.2
332	1	06	01	2022	14	0.21319	3	2131.9
333	1	06	01	2022	14	0.33410	3	3341.0
334	1	06	01	2022	14	0.36257	3	3625.7
335	1	06	01	2022	14	0.30717	3	3071.7
334	1	06	01	2022	15	0.37494	3	3749.4
333	1	06	01	2022	15	0.34756	3	3475.6
332	1	06	01	2022	15	0.22337	3	2233.7000000000003
335	1	06	01	2022	15	0.31775	3	3177.4999999999995
335	1	06	01	2022	16	0.31597	3	3159.7
332	1	06	01	2022	16	0.23198	3	2319.7999999999997
333	1	06	01	2022	16	0.35057	3	3505.7
334	1	06	01	2022	16	0.37611	3	3761.1
335	1	06	01	2022	17	0.31187	3	3118.7
333	1	06	01	2022	17	0.34756	3	3475.6
332	1	06	01	2022	17	0.22075	3	2207.5
334	1	06	01	2022	17	0.38974	3	3897.3999999999996
334	1	06	01	2022	18	0.40669	3	4066.9
332	1	06	01	2022	18	0.20606	3	2060.6
333	1	06	01	2022	18	0.32287	3	3228.7
335	1	06	01	2022	18	0.30065	3	3006.4999999999995
334	1	06	01	2022	19	0.37899	3	3789.9
332	1	06	01	2022	19	0.19526	3	1952.6
335	1	06	01	2022	19	0.28073	3	2807.2999999999997
333	1	06	01	2022	19	0.28989	3	2898.8999999999996
333	1	06	01	2022	20	0.25488	3	2548.8
332	1	06	01	2022	20	0.18533	3	1853.3
335	1	06	01	2022	20	0.24547	3	2454.7
334	1	06	01	2022	20	0.33466	3	3346.6
332	1	06	01	2022	21	0.19795	3	1979.4999999999998
335	1	06	01	2022	21	0.24007	3	2400.7000000000003
334	1	06	01	2022	21	0.31444	3	3144.4
333	1	06	01	2022	21	0.25310	3	2531.0
334	1	06	01	2022	22	0.28946	3	2894.6
333	1	06	01	2022	22	0.25789	3	2578.9
335	1	06	01	2022	22	0.25814	3	2581.3999999999996
332	1	06	01	2022	22	0.20321	3	2032.1
333	1	06	01	2022	23	0.28400	3	2839.9999999999995
335	1	06	01	2022	23	0.27090	3	2708.9999999999995
332	1	06	01	2022	23	0.21024	3	2102.4
334	1	06	01	2022	23	0.28753	3	2875.3
334	1	07	01	2022	00	0.29493	4	2949.3
332	1	07	01	2022	00	0.22310	4	2231.0
335	1	07	01	2022	00	0.27646	4	2764.6
333	1	07	01	2022	00	0.31477	4	3147.7
335	1	07	01	2022	01	0.27560	4	2756.0
332	1	07	01	2022	01	0.21770	4	2177.0
334	1	07	01	2022	01	0.29549	4	2954.8999999999996
333	1	07	01	2022	01	0.31163	4	3116.3
335	1	07	01	2022	02	0.27365	4	2736.5
332	1	07	01	2022	02	0.21336	4	2133.6
334	1	07	01	2022	02	0.28715	4	2871.5
333	1	07	01	2022	02	0.30555	4	3055.5
333	1	07	01	2022	03	0.29660	4	2965.9999999999995
335	1	07	01	2022	03	0.25924	4	2592.4
332	1	07	01	2022	03	0.20959	4	2095.9
334	1	07	01	2022	03	0.27002	4	2700.2
334	1	07	01	2022	04	0.24748	4	2474.8
333	1	07	01	2022	04	0.27952	4	2795.2
335	1	07	01	2022	04	0.23495	4	2349.5
332	1	07	01	2022	04	0.20258	4	2025.8000000000002
332	1	07	01	2022	05	0.19255	4	1925.5
334	1	07	01	2022	05	0.23861	4	2386.1
335	1	07	01	2022	05	0.21393	4	2139.3
333	1	07	01	2022	05	0.36628	4	3662.7999999999997
333	1	07	01	2022	06	0.42586	4	4258.6
335	1	07	01	2022	06	0.20453	4	2045.3
332	1	07	01	2022	06	0.20155	4	2015.5
334	1	07	01	2022	06	0.22583	4	2258.3
334	1	07	01	2022	07	0.21089	4	2108.9
335	1	07	01	2022	07	0.19208	4	1920.8
333	1	07	01	2022	07	0.21944	4	2194.4
332	1	07	01	2022	07	0.19769	4	1976.9
334	1	07	01	2022	08	0.21487	4	2148.7000000000003
335	1	07	01	2022	08	0.18405	4	1840.5
333	1	07	01	2022	08	0.25605	4	2560.5
332	1	07	01	2022	08	0.20006	4	2000.6
334	1	07	01	2022	09	0.22918	4	2291.7999999999997
335	1	07	01	2022	09	0.17924	4	1792.4
333	1	07	01	2022	09	0.26100	4	2610.0
332	1	07	01	2022	09	0.20544	4	2054.4
334	1	07	01	2022	10	0.24048	4	2404.8
332	1	07	01	2022	10	0.20369	4	2036.9
333	1	07	01	2022	10	0.26350	4	2635.0
335	1	07	01	2022	10	0.17703	4	1770.3
332	1	07	01	2022	11	0.20678	4	2067.7999999999997
333	1	07	01	2022	11	0.26354	4	2635.4
335	1	07	01	2022	11	0.18085	4	1808.5
334	1	07	01	2022	11	0.24964	4	2496.4
334	1	07	01	2022	12	0.27151	4	2715.1
333	1	07	01	2022	12	0.27623	4	2762.2999999999997
335	1	07	01	2022	12	0.19586	4	1958.6000000000001
332	1	07	01	2022	12	0.20450	4	2044.9999999999998
332	1	07	01	2022	13	0.20350	4	2034.9999999999998
335	1	07	01	2022	13	0.23144	4	2314.4
334	1	07	01	2022	13	0.30053	4	3005.3
333	1	07	01	2022	13	0.30569	4	3056.9
334	1	07	01	2022	14	0.31606	4	3160.6
335	1	07	01	2022	14	0.27284	4	2728.4
332	1	07	01	2022	14	0.20952	4	2095.2000000000003
333	1	07	01	2022	14	0.33516	4	3351.6
333	1	07	01	2022	15	0.36252	4	3625.2000000000003
334	1	07	01	2022	15	0.33485	4	3348.5
332	1	07	01	2022	15	0.21199	4	2119.9
335	1	07	01	2022	15	0.28418	4	2841.7999999999997
335	1	07	01	2022	16	0.28359	4	2835.9
332	1	07	01	2022	16	0.21086	4	2108.6
334	1	07	01	2022	16	0.34058	4	3405.7999999999997
333	1	07	01	2022	16	0.37989	4	3798.9
334	1	07	01	2022	17	0.35424	4	3542.4
332	1	07	01	2022	17	0.20614	4	2061.4
333	1	07	01	2022	17	0.36572	4	3657.2
335	1	07	01	2022	17	0.28066	4	2806.6000000000004
334	1	07	01	2022	18	0.37010	4	3701.0
332	1	07	01	2022	18	0.18511	4	1851.1
335	1	07	01	2022	18	0.27517	4	2751.7000000000003
333	1	07	01	2022	18	0.34009	4	3400.9
334	1	07	01	2022	19	0.35474	4	3547.4
335	1	07	01	2022	19	0.25582	4	2558.2
333	1	07	01	2022	19	0.31122	4	3112.2
332	1	07	01	2022	19	0.17462	4	1746.2
332	1	07	01	2022	20	0.17369	4	1736.9
335	1	07	01	2022	20	0.22590	4	2259.0
333	1	07	01	2022	20	0.28301	4	2830.1
334	1	07	01	2022	20	0.32220	4	3222.0
334	1	07	01	2022	21	0.31340	4	3134.0
335	1	07	01	2022	21	0.23164	4	2316.4
333	1	07	01	2022	21	0.28426	4	2842.6
332	1	07	01	2022	21	0.18883	4	1888.3
334	1	07	01	2022	22	0.28408	4	2840.8
333	1	07	01	2022	22	0.28795	4	2879.5
335	1	07	01	2022	22	0.24210	4	2421.0
332	1	07	01	2022	22	0.19632	4	1963.2
334	1	07	01	2022	23	0.27461	4	2746.1000000000004
332	1	07	01	2022	23	0.20066	4	2006.6000000000001
333	1	07	01	2022	23	0.28539	4	2853.8999999999996
335	1	07	01	2022	23	0.24881	4	2488.1
333	1	08	01	2022	00	0.28951	5	2895.1
332	1	08	01	2022	00	0.20597	5	2059.7
335	1	08	01	2022	00	0.24775	5	2477.5
334	1	08	01	2022	00	0.27857	5	2785.7
335	1	08	01	2022	01	0.24604	5	2460.4
334	1	08	01	2022	01	0.27851	5	2785.1
332	1	08	01	2022	01	0.20071	5	2007.1
333	1	08	01	2022	01	0.29723	5	2972.2999999999997
334	1	08	01	2022	02	0.27338	5	2733.8
332	1	08	01	2022	02	0.19618	5	1961.8
333	1	08	01	2022	02	0.28784	5	2878.3999999999996
335	1	08	01	2022	02	0.24071	5	2407.1
333	1	08	01	2022	03	0.28021	5	2802.1000000000004
332	1	08	01	2022	03	0.19116	5	1911.6
334	1	08	01	2022	03	0.26219	5	2621.8999999999996
335	1	08	01	2022	03	0.23382	5	2338.2
333	1	08	01	2022	04	0.27448	5	2744.8
334	1	08	01	2022	04	0.25277	5	2527.7
332	1	08	01	2022	04	0.18691	5	1869.1
335	1	08	01	2022	04	0.22480	5	2248.0
335	1	08	01	2022	05	0.21776	5	2177.6
332	1	08	01	2022	05	0.17971	5	1797.1000000000001
334	1	08	01	2022	05	0.24341	5	2434.1
333	1	08	01	2022	05	0.26762	5	2676.2000000000003
333	1	08	01	2022	06	0.25618	5	2561.8
335	1	08	01	2022	06	0.20425	5	2042.4999999999998
332	1	08	01	2022	06	0.18655	5	1865.5
334	1	08	01	2022	06	0.23119	5	2311.9
334	1	08	01	2022	07	0.21161	5	2116.1
335	1	08	01	2022	07	0.21985	5	2198.5
333	1	08	01	2022	07	0.24903	5	2490.3
332	1	08	01	2022	07	0.16627	5	1662.7
332	1	08	01	2022	08	0.16361	5	1636.1000000000001
335	1	08	01	2022	08	0.22255	5	2225.5
334	1	08	01	2022	08	0.21946	5	2194.6
333	1	08	01	2022	08	0.25976	5	2597.6
332	1	08	01	2022	09	0.16325	5	1632.5
334	1	08	01	2022	09	0.24280	5	2428.0
335	1	08	01	2022	09	0.21929	5	2192.9
333	1	08	01	2022	09	0.27247	5	2724.7
334	1	08	01	2022	10	0.26098	5	2609.7999999999997
332	1	08	01	2022	10	0.16190	5	1618.9999999999998
333	1	08	01	2022	10	0.26962	5	2696.2000000000003
335	1	08	01	2022	10	0.22532	5	2253.2
334	1	08	01	2022	11	0.27135	5	2713.5
332	1	08	01	2022	11	0.16788	5	1678.8
335	1	08	01	2022	11	0.23555	5	2355.5
333	1	08	01	2022	11	0.27463	5	2746.2999999999997
332	1	08	01	2022	12	0.19956	5	1995.6
334	1	08	01	2022	12	0.30321	5	3032.1
333	1	08	01	2022	12	0.29653	5	2965.3
335	1	08	01	2022	12	0.23416	5	2341.6
334	1	08	01	2022	13	0.33415	5	3341.5
335	1	08	01	2022	13	0.27833	5	2783.3
332	1	08	01	2022	13	0.21634	5	2163.4
333	1	08	01	2022	13	0.33552	5	3355.2
335	1	08	01	2022	14	0.31059	5	3105.8999999999996
333	1	08	01	2022	14	0.36664	5	3666.4
332	1	08	01	2022	14	0.22318	5	2231.7999999999997
334	1	08	01	2022	14	0.36027	5	3602.7
332	1	08	01	2022	15	0.16918	5	1691.8
334	1	08	01	2022	15	0.30071	5	3007.1
335	1	08	01	2022	15	0.26665	5	2666.5
333	1	08	01	2022	15	0.27608	5	2760.7999999999997
334	1	08	01	2022	16	0.35986	5	3598.6
332	1	08	01	2022	16	0.19054	5	1905.3999999999999
335	1	08	01	2022	16	0.29828	5	2982.7999999999997
333	1	08	01	2022	16	0.31691	5	3169.1000000000004
335	1	08	01	2022	17	0.29419	5	2941.9
333	1	08	01	2022	17	0.32978	5	3297.8
332	1	08	01	2022	17	0.19440	5	1944.0
334	1	08	01	2022	17	0.37589	5	3758.9
335	1	08	01	2022	18	0.28935	5	2893.5
333	1	08	01	2022	18	0.32735	5	3273.4999999999995
334	1	08	01	2022	18	0.40025	5	4002.5
332	1	08	01	2022	18	0.17947	5	1794.6999999999998
334	1	08	01	2022	19	0.38614	5	3861.3999999999996
332	1	08	01	2022	19	0.17297	5	1729.7
333	1	08	01	2022	19	0.30260	5	3026.0
335	1	08	01	2022	19	0.27155	5	2715.5
333	1	08	01	2022	20	0.25114	5	2511.3999999999996
332	1	08	01	2022	20	0.16798	5	1679.8
335	1	08	01	2022	20	0.24730	5	2473.0
334	1	08	01	2022	20	0.34353	5	3435.3
335	1	08	01	2022	21	0.23915	5	2391.5
332	1	08	01	2022	21	0.17462	5	1746.2
333	1	08	01	2022	21	0.24761	5	2476.1
334	1	08	01	2022	21	0.32837	5	3283.7
334	1	08	01	2022	22	0.29426	5	2942.6000000000004
333	1	08	01	2022	22	0.26375	5	2637.5
332	1	08	01	2022	22	0.17933	5	1793.3
335	1	08	01	2022	22	0.24881	5	2488.1
333	1	08	01	2022	23	0.28562	5	2856.2
334	1	08	01	2022	23	0.28462	5	2846.2
332	1	08	01	2022	23	0.18737	5	1873.7
335	1	08	01	2022	23	0.24680	5	2468.0
335	1	09	01	2022	00	0.24743	6	2474.3
334	1	09	01	2022	00	0.27684	6	2768.3999999999996
333	1	09	01	2022	00	0.29381	6	2938.1000000000004
332	1	09	01	2022	00	0.19699	6	1969.9
335	1	09	01	2022	01	0.25099	6	2509.9
332	1	09	01	2022	01	0.19543	6	1954.3
334	1	09	01	2022	01	0.28008	6	2800.8
333	1	09	01	2022	01	0.29153	6	2915.3
333	1	09	01	2022	02	0.29246	6	2924.6
334	1	09	01	2022	02	0.28123	6	2812.2999999999997
335	1	09	01	2022	02	0.24970	6	2497.0
332	1	09	01	2022	02	0.19289	6	1928.9
334	1	09	01	2022	03	0.27542	6	2754.2
335	1	09	01	2022	03	0.24467	6	2446.7
332	1	09	01	2022	03	0.18823	6	1882.3000000000002
333	1	09	01	2022	03	0.28881	6	2888.1
333	1	09	01	2022	04	0.28449	6	2844.9
334	1	09	01	2022	04	0.26689	6	2668.9
332	1	09	01	2022	04	0.18718	6	1871.8000000000002
335	1	09	01	2022	04	0.23882	6	2388.2
333	1	09	01	2022	05	0.27718	6	2771.7999999999997
334	1	09	01	2022	05	0.25461	6	2546.1
335	1	09	01	2022	05	0.23071	6	2307.1
332	1	09	01	2022	05	0.17758	6	1775.8
334	1	09	01	2022	06	0.24289	6	2428.9
335	1	09	01	2022	06	0.21917	6	2191.7
333	1	09	01	2022	06	0.26464	6	2646.3999999999996
332	1	09	01	2022	06	0.16985	6	1698.5
332	1	09	01	2022	07	0.16728	6	1672.8000000000002
335	1	09	01	2022	07	0.19874	6	1987.4
334	1	09	01	2022	07	0.21910	6	2191.0
333	1	09	01	2022	07	0.24818	6	2481.8
333	1	09	01	2022	08	0.24943	6	2494.3
332	1	09	01	2022	08	0.17609	6	1760.8999999999999
334	1	09	01	2022	08	0.21681	6	2168.1
335	1	09	01	2022	08	0.19766	6	1976.6000000000001
334	1	09	01	2022	09	0.22090	6	2209.0
332	1	09	01	2022	09	0.17170	6	1717.0
333	1	09	01	2022	09	0.25249	6	2524.9
335	1	09	01	2022	09	0.19388	6	1938.8
332	1	09	01	2022	10	0.17592	6	1759.1999999999998
334	1	09	01	2022	10	0.23530	6	2353.0
333	1	09	01	2022	10	0.25825	6	2582.5
335	1	09	01	2022	10	0.20070	6	2007.0
334	1	09	01	2022	11	0.25726	6	2572.6
332	1	09	01	2022	11	0.18235	6	1823.5000000000002
333	1	09	01	2022	11	0.27659	6	2765.9
335	1	09	01	2022	11	0.21337	6	2133.7
335	1	09	01	2022	12	0.25268	6	2526.8
334	1	09	01	2022	12	0.28845	6	2884.5
332	1	09	01	2022	12	0.18578	6	1857.8
333	1	09	01	2022	12	0.29783	6	2978.2999999999997
332	1	09	01	2022	13	0.18533	6	1853.3
335	1	09	01	2022	13	0.29329	6	2932.9
333	1	09	01	2022	13	0.32828	6	3282.8
334	1	09	01	2022	13	0.32512	6	3251.2000000000003
333	1	09	01	2022	14	0.35932	6	3593.2
334	1	09	01	2022	14	0.35399	6	3539.9
332	1	09	01	2022	14	0.22337	6	2233.7000000000003
335	1	09	01	2022	14	0.30321	6	3032.1
335	1	09	01	2022	15	0.31327	6	3132.7
334	1	09	01	2022	15	0.36583	6	3658.2999999999997
332	1	09	01	2022	15	0.22594	6	2259.4
333	1	09	01	2022	15	0.36992	6	3699.2000000000003
334	1	09	01	2022	16	0.37408	6	3740.8
335	1	09	01	2022	16	0.32483	6	3248.3
332	1	09	01	2022	16	0.22898	6	2289.7999999999997
333	1	09	01	2022	16	0.37001	6	3700.1
333	1	09	01	2022	17	0.36094	6	3609.3999999999996
332	1	09	01	2022	17	0.22030	6	2203.0
335	1	09	01	2022	17	0.32101	6	3210.1000000000004
334	1	09	01	2022	17	0.37652	6	3765.2000000000003
333	1	09	01	2022	18	0.32081	6	3208.1
334	1	09	01	2022	18	0.36448	6	3644.8
335	1	09	01	2022	18	0.30550	6	3055.0
332	1	09	01	2022	18	0.19846	6	1984.6
333	1	09	01	2022	19	0.29880	6	2988.0
332	1	09	01	2022	19	0.18941	6	1894.1
334	1	09	01	2022	19	0.33732	6	3373.2000000000003
335	1	09	01	2022	19	0.28564	6	2856.4
334	1	09	01	2022	20	0.29695	6	2969.5
333	1	09	01	2022	20	0.26932	6	2693.2
332	1	09	01	2022	20	0.17921	6	1792.1000000000001
335	1	09	01	2022	20	0.25261	6	2526.1
335	1	09	01	2022	21	0.24791	6	2479.1
334	1	09	01	2022	21	0.28674	6	2867.4
333	1	09	01	2022	21	0.26064	6	2606.3999999999996
332	1	09	01	2022	21	0.18780	6	1878.0
334	1	09	01	2022	22	0.29093	6	2909.3
335	1	09	01	2022	22	0.26024	6	2602.4
332	1	09	01	2022	22	0.19778	6	1977.8000000000002
333	1	09	01	2022	22	0.26239	6	2623.9
332	1	09	01	2022	23	0.20470	6	2047.0
333	1	09	01	2022	23	0.27533	6	2753.3
334	1	09	01	2022	23	0.30598	6	3059.7999999999997
335	1	09	01	2022	23	0.27718	6	2771.7999999999997
332	1	10	01	2022	00	0.21598	0	2159.8
333	1	10	01	2022	00	0.28879	0	2887.9
334	1	10	01	2022	00	0.32218	0	3221.8
335	1	10	01	2022	00	0.29070	0	2907.0
335	1	10	01	2022	01	0.29678	0	2967.7999999999997
332	1	10	01	2022	01	0.21622	0	2162.2
334	1	10	01	2022	01	0.32987	0	3298.7
333	1	10	01	2022	01	0.29149	0	2914.9
335	1	10	01	2022	02	0.28424	0	2842.4
334	1	10	01	2022	02	0.32524	0	3252.3999999999996
333	1	10	01	2022	02	0.28424	0	2842.4
332	1	10	01	2022	02	0.21410	0	2141.0
332	1	10	01	2022	03	0.20904	0	2090.4
334	1	10	01	2022	03	0.31201	0	3120.1
335	1	10	01	2022	03	0.27344	0	2734.4
333	1	10	01	2022	03	0.27486	0	2748.6
333	1	10	01	2022	04	0.26905	0	2690.5
334	1	10	01	2022	04	0.30281	0	3028.1000000000004
335	1	10	01	2022	04	0.26667	0	2666.7000000000003
332	1	10	01	2022	04	0.20690	0	2069.0
332	1	10	01	2022	05	0.19466	0	1946.6
333	1	10	01	2022	05	0.26494	0	2649.4
334	1	10	01	2022	05	0.28987	0	2898.7000000000003
335	1	10	01	2022	05	0.25549	0	2554.9
333	1	10	01	2022	06	0.26064	0	2606.3999999999996
335	1	10	01	2022	06	0.24680	0	2468.0
334	1	10	01	2022	06	0.27286	0	2728.6
332	1	10	01	2022	06	0.19046	0	1904.6
332	1	10	01	2022	07	0.20311	0	2031.1000000000001
335	1	10	01	2022	07	0.23279	0	2327.9
334	1	10	01	2022	07	0.25115	0	2511.5
333	1	10	01	2022	07	0.24023	0	2402.3
333	1	10	01	2022	08	0.24791	0	2479.1
335	1	10	01	2022	08	0.22725	0	2272.5
332	1	10	01	2022	08	0.22728	0	2272.8
334	1	10	01	2022	08	0.27268	0	2726.7999999999997
334	1	10	01	2022	09	0.28582	0	2858.2000000000003
333	1	10	01	2022	09	0.24899	0	2489.9
335	1	10	01	2022	09	0.25772	0	2577.2000000000003
332	1	10	01	2022	09	0.22896	0	2289.6
334	1	10	01	2022	10	0.28123	0	2812.2999999999997
333	1	10	01	2022	10	0.26631	0	2663.1
335	1	10	01	2022	10	0.29475	0	2947.5
332	1	10	01	2022	10	0.23285	0	2328.5
332	1	10	01	2022	11	0.23640	0	2364.0
333	1	10	01	2022	11	0.29056	0	2905.6
335	1	10	01	2022	11	0.31662	0	3166.2000000000003
334	1	10	01	2022	11	0.30865	0	3086.5
332	1	10	01	2022	12	0.24953	0	2495.3
335	1	10	01	2022	12	0.35471	0	3547.1000000000004
333	1	10	01	2022	12	0.32067	0	3206.7000000000003
334	1	10	01	2022	12	0.34373	0	3437.2999999999997
335	1	10	01	2022	13	0.40761	0	4076.1
332	1	10	01	2022	13	0.25752	0	2575.2000000000003
333	1	10	01	2022	13	0.36437	0	3643.7000000000003
334	1	10	01	2022	13	0.36610	0	3661.0
334	1	10	01	2022	14	0.38275	0	3827.5
332	1	10	01	2022	14	0.26225	0	2622.5
335	1	10	01	2022	14	0.43502	0	4350.2
333	1	10	01	2022	14	0.37753	0	3775.2999999999997
333	1	10	01	2022	15	0.39283	0	3928.3
335	1	10	01	2022	15	0.43900	0	4390.0
334	1	10	01	2022	15	0.38219	0	3821.8999999999996
332	1	10	01	2022	15	0.26110	0	2611.0
333	1	10	01	2022	16	0.38030	0	3803.0000000000005
335	1	10	01	2022	16	0.42336	0	4233.6
334	1	10	01	2022	16	0.37262	0	3726.2000000000003
332	1	10	01	2022	16	0.24605	0	2460.5
332	1	10	01	2022	17	0.23280	0	2328.0
335	1	10	01	2022	17	0.42086	0	4208.6
333	1	10	01	2022	17	0.36650	0	3665.0
334	1	10	01	2022	17	0.38077	0	3807.7
334	1	10	01	2022	18	0.39780	0	3978.0
332	1	10	01	2022	18	0.21281	0	2128.1
335	1	10	01	2022	18	0.41389	0	4138.9
333	1	10	01	2022	18	0.33460	0	3346.0
333	1	10	01	2022	19	0.31455	0	3145.5
332	1	10	01	2022	19	0.20837	0	2083.7
335	1	10	01	2022	19	0.38759	0	3875.9
334	1	10	01	2022	19	0.38651	0	3865.1000000000004
332	1	10	01	2022	20	0.20410	0	2041.0
333	1	10	01	2022	20	0.27725	0	2772.5
334	1	10	01	2022	20	0.34987	0	3498.7000000000003
335	1	10	01	2022	20	0.34623	0	3462.2999999999997
334	1	10	01	2022	21	0.32710	0	3271.0
332	1	10	01	2022	21	0.21787	0	2178.7000000000003
333	1	10	01	2022	21	0.28066	0	2806.6000000000004
335	1	10	01	2022	21	0.32891	0	3289.1
332	1	10	01	2022	22	0.22714	0	2271.4
333	1	10	01	2022	22	0.28937	0	2893.7000000000003
335	1	10	01	2022	22	0.35251	0	3525.1
334	1	10	01	2022	22	0.30260	0	3026.0
335	1	10	01	2022	23	0.37469	0	3746.9
333	1	10	01	2022	23	0.30902	0	3090.2000000000003
332	1	10	01	2022	23	0.23890	0	2389.0
334	1	10	01	2022	23	0.30033	0	3003.2999999999997
333	1	11	01	2022	00	0.31561	1	3156.1
332	1	11	01	2022	00	0.25334	1	2533.4
334	1	11	01	2022	00	0.30222	1	3022.2
335	1	11	01	2022	00	0.37552	1	3755.2000000000003
335	1	11	01	2022	01	0.37579	1	3757.9
332	1	11	01	2022	01	0.25058	1	2505.8
333	1	11	01	2022	01	0.31063	1	3106.3
334	1	11	01	2022	01	0.30503	1	3050.3
334	1	11	01	2022	02	0.30037	1	3003.7000000000003
335	1	11	01	2022	02	0.36761	1	3676.1
332	1	11	01	2022	02	0.24758	1	2475.7999999999997
333	1	11	01	2022	02	0.30316	1	3031.6
333	1	11	01	2022	03	0.29671	1	2967.1
335	1	11	01	2022	03	0.36317	1	3631.7
332	1	11	01	2022	03	0.24734	1	2473.4
334	1	11	01	2022	03	0.29074	1	2907.4
334	1	11	01	2022	04	0.28195	1	2819.5
333	1	11	01	2022	04	0.28622	1	2862.2
335	1	11	01	2022	04	0.34245	1	3424.4999999999995
332	1	11	01	2022	04	0.24005	1	2400.5
333	1	11	01	2022	05	0.27628	1	2762.8
334	1	11	01	2022	05	0.14522	1	1452.1999999999998
335	1	11	01	2022	05	0.49061	1	4906.099999999999
332	1	11	01	2022	05	0.22498	1	2249.8
332	1	11	01	2022	06	0.22426	1	2242.6
333	1	11	01	2022	06	0.26744	1	2674.4
335	1	11	01	2022	06	0.52168	1	5216.8
334	1	11	01	2022	06	0.08577	1	857.7
335	1	11	01	2022	07	0.28058	1	2805.8
332	1	11	01	2022	07	0.22922	1	2292.2000000000003
333	1	11	01	2022	07	0.24955	1	2495.5
334	1	11	01	2022	07	0.23418	1	2341.8
333	1	11	01	2022	08	0.17987	1	1798.7
332	1	11	01	2022	08	0.23150	1	2315.0
334	1	11	01	2022	08	0.23218	1	2321.8
335	1	11	01	2022	08	0.28024	1	2802.4
334	1	11	01	2022	09	0.26606	1	2660.6000000000004
335	1	11	01	2022	09	0.28105	1	2810.5
332	1	11	01	2022	09	0.23741	1	2374.1
333	1	11	01	2022	09	0.24178	1	2417.7999999999997
333	1	11	01	2022	10	0.26703	1	2670.2999999999997
334	1	11	01	2022	10	0.29297	1	2929.7000000000003
335	1	11	01	2022	10	0.31342	1	3134.2
332	1	11	01	2022	10	0.21048	1	2104.8
335	1	11	01	2022	11	0.30686	1	3068.6000000000004
334	1	11	01	2022	11	0.30793	1	3079.2999999999997
332	1	11	01	2022	11	0.20395	1	2039.5
333	1	11	01	2022	11	0.28075	1	2807.5
332	1	11	01	2022	12	0.22430	1	2243.0
335	1	11	01	2022	12	0.33782	1	3378.2000000000003
333	1	11	01	2022	12	0.31581	1	3158.1
334	1	11	01	2022	12	0.34650	1	3464.9999999999995
335	1	11	01	2022	13	0.39112	1	3911.2000000000003
332	1	11	01	2022	13	0.24406	1	2440.6
334	1	11	01	2022	13	0.37296	1	3729.6000000000004
333	1	11	01	2022	13	0.34411	1	3441.1000000000004
333	1	11	01	2022	14	0.36013	1	3601.3
334	1	11	01	2022	14	0.38392	1	3839.2
335	1	11	01	2022	14	0.41780	1	4178.0
332	1	11	01	2022	14	0.25090	1	2509.0
332	1	11	01	2022	15	0.25078	1	2507.8
335	1	11	01	2022	15	0.38513	1	3851.2999999999997
333	1	11	01	2022	15	0.36283	1	3628.2999999999997
334	1	11	01	2022	15	0.37703	1	3770.2999999999997
334	1	11	01	2022	16	0.36434	1	3643.4
332	1	11	01	2022	16	0.24701	1	2470.1
335	1	11	01	2022	16	0.40518	1	4051.7999999999997
333	1	11	01	2022	16	0.35392	1	3539.2000000000003
335	1	11	01	2022	17	0.39955	1	3995.5
333	1	11	01	2022	17	0.33617	1	3361.7000000000003
334	1	11	01	2022	17	0.36464	1	3646.4
332	1	11	01	2022	17	0.23676	1	2367.6
335	1	11	01	2022	18	0.37145	1	3714.5
334	1	11	01	2022	18	0.36637	1	3663.7
333	1	11	01	2022	18	0.31019	1	3101.9
332	1	11	01	2022	18	0.21490	1	2149.0
335	1	11	01	2022	19	0.33370	1	3337.0
333	1	11	01	2022	19	0.27902	1	2790.2
334	1	11	01	2022	19	0.34319	1	3431.9
332	1	11	01	2022	19	0.20472	1	2047.2
335	1	11	01	2022	20	0.30798	1	3079.7999999999997
332	1	11	01	2022	20	0.20102	1	2010.2
334	1	11	01	2022	20	0.31838	1	3183.8
333	1	11	01	2022	20	0.25508	1	2550.7999999999997
333	1	11	01	2022	21	0.26404	1	2640.4
332	1	11	01	2022	21	0.21137	1	2113.7
335	1	11	01	2022	21	0.31320	1	3132.0
334	1	11	01	2022	21	0.30202	1	3020.2000000000003
333	1	11	01	2022	22	0.27641	1	2764.1
332	1	11	01	2022	22	0.21871	1	2187.1
335	1	11	01	2022	22	0.33476	1	3347.6
334	1	11	01	2022	22	0.28202	1	2820.2
333	1	11	01	2022	23	0.29281	1	2928.1000000000004
335	1	11	01	2022	23	0.34551	1	3455.1
332	1	11	01	2022	23	0.22764	1	2276.4
334	1	11	01	2022	23	0.27499	1	2749.9
332	1	12	01	2022	00	0.24002	2	2400.2000000000003
335	1	12	01	2022	00	0.35014	2	3501.4
333	1	12	01	2022	00	0.30398	2	3039.7999999999997
334	1	12	01	2022	00	0.28620	2	2862.0
335	1	12	01	2022	01	0.34988	2	3498.8
332	1	12	01	2022	01	0.24084	2	2408.4
333	1	12	01	2022	01	0.30388	2	3038.7999999999997
334	1	12	01	2022	01	0.29378	2	2937.7999999999997
332	1	12	01	2022	02	0.23729	2	2372.9
335	1	12	01	2022	02	0.34531	2	3453.1
333	1	12	01	2022	02	0.29677	2	2967.7
334	1	12	01	2022	02	0.29248	2	2924.8
