ID_SETA	Mes_1	SETA_dist	ID_Alimentador	FC	Valor_Inst	Pmax	D_Instantanea	D.Int_PU	D.Int_Ajustada_1	FP
8	42274.0	URBANO	334	0.7253248844625255	0.9087581234392252	80.94840001580339	73.56251609376923	0	73.56251609376923	0.919
14	160882.0	URBANO	334	0.7253248844625255	0.9087581234392252	308.06501611729385	279.95658594402664	0	279.95658594402664	0.919
2932	24959.0	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	44.62703886118706	43.78226031002438	0.013915269971876035	46.20634970511297	0.920
505	25658.0	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	45.876860575357085	45.00842321545756	0.014304980044809297	47.500401487791514	0.920
5020	558.0	SANTA ROSA	333	0.7273166225796748	1.0	1.0655606869690397	1.0655606869690397	0.00035745913205937496	1.2524027515615277	0.942
5021	306.0	SANTA ROSA	333	0.7273166225796748	1.0	0.5843397315636669	0.5843397315636669	0.00019602597564546368	0.6868015089208377	0.942
5022	469.0	SANTA ROSA	333	0.7273166225796748	1.0	0.8956056670044438	0.8956056670044438	0.0003004450411036682	1.0526467571368394	0.942
5010	1421.0	SANTA ROSA	333	0.7273166225796748	1.0	2.713551498535852	2.713551498535852	0.0009103036320006662	3.189362562668334	0.942
5014	4247.0	SANTA ROSA	333	0.7273166225796748	1.0	8.110100784153246	8.110100784153246	0.0027206611717852424	9.532176497996069	0.942
5012	224.0	SANTA ROSA	333	0.7273166225796748	1.0	0.42775196036033136	0.42775196036033136	0.00014349613903458778	0.5027566601250576	0.942
5028	165.0	SANTA ROSA	333	0.7273166225796748	1.0	0.3150851493725655	0.3150851493725655	0.00010570028098529903	0.3703341469671183	0.942
5025	1253.0	SANTA ROSA	333	0.7273166225796748	1.0	2.3927375282656036	2.3927375282656036	0.0008026815277247254	2.8122950675745413	0.942
5018	0	SANTA ROSA	333	0.7273166225796748	1.0	0.0	0.0	0.0	0.0	0.942
5016	318.0	SANTA ROSA	333	0.7273166225796748	1.0	0.607255015154399	0.607255015154399	0.00020371326880803085	0.7137349014275371	0.942
5027	2031.0	SANTA ROSA	333	0.7273166225796748	1.0	3.878411747731397	3.878411747731397	0.0013010743677644991	4.5584766817588935	0.942
5013	1172.0	SANTA ROSA	333	0.7273166225796748	1.0	2.238059364028162	2.238059364028162	0.0007507922988773967	2.630494668154319	0.942
5015	2596.0	SANTA ROSA	333	0.7273166225796748	1.0	4.957339683461697	4.957339683461697	0.0016630177541687048	5.826590578949329	0.942
5017	657.0	SANTA ROSA	333	0.7273166225796748	1.0	1.254611776592579	1.254611776592579	0.00042087930065055435	1.4746032397417985	0.942
5019	1303.0	SANTA ROSA	333	0.7273166225796748	1.0	2.4882178765603205	2.4882178765603205	0.0008347119159020888	2.924517536352456	0.942
5001	332.0	SANTA ROSA	333	0.7273166225796748	1.0	0.6339895126769197	0.6339895126769197	0.00021268177749769263	0.7451571926853533	0.942
5002	1675.0	SANTA ROSA	333	0.7273166225796748	1.0	3.1985916678730133	3.1985916678730133	0.001073018003941672	3.759452704060141	0.942
5005	17425.0	SANTA ROSA	333	0.7273166225796748	1.0	33.27490138070881	33.27490138070881	0.011162590279811126	39.109530369103254	0.942
5004	16495.0	SANTA ROSA	333	0.7273166225796748	1.0	31.498966902427078	31.498966902427078	0.010566825059712168	37.022192449834044	0.942
5003	8178.03	SANTA ROSA	333	0.7273166225796748	1.0	15.616823055292858	15.616823055292858	0.005238909508522455	18.355174326796988	0.942
111	1104.0	SANTA ROSA	333	0.7273166225796748	1.0	2.1082060903473474	2.1082060903473474	0.0007072309709561826	2.4778721106163553	0.942
2797	37678.7	SANTA ROSA	333	0.7273166225796748	1.0	71.95150798584292	71.95150798584292	0.024137267740368402	84.56793468684825	0.942
2976	1779.0	SANTA ROSA	333	0.7273166225796748	1.0	3.3971907923260245	3.3971907923260245	0.001139641211350588	3.9928754391182038	0.942
2796	360.0	SANTA ROSA	333	0.7273166225796748	1.0	0.687458507721961	0.687458507721961	0.00023061879487701608	0.8080017752009855	0.942
1962	23745.0	SANTA ROSA	333	0.7273166225796748	1.0	45.34361740516102	45.34361740516102	0.015211231345429854	53.29445042263167	0.942
2929	31627.0	SANTA ROSA	333	0.7273166225796748	1.0	60.39513951034018	60.39513951034018	0.02026050173770941	70.98520040078213	0.942
2979	36493.98	SANTA ROSA	333	0.7273166225796748	1.0	69.6891584212086	69.6891584212086	0.02337832691073869	81.90889062263685	0.942
3	118474.0	URBANO	334	0.7253248844625255	0.9087581234392252	226.86002610285968	206.16089160460842	0	206.16089160460842	0.919
2999	1900.0	SANTA ROSA	333	0.7273166225796748	1.0	3.628253235199239	3.628253235199239	0.0012171547507398071	4.264453813560757	0.942
53	62527.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	119.72987197303634	108.8054937738352	0.035410208781257196	108.56415910245644	0.919
378	56845.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	108.84969009079678	98.91804010385371	0.03219238597998569	98.69863617603812	0.919
78	96267.56	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	184.33800812379602	167.5186623411055	0.05451811854818244	167.14709965687254	0.919
54	89612.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	171.59360415896705	155.93708170967614	0.0507489505222707	155.59120740622976	0.919
85	72500.0	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	129.63100754982418	127.1771253847016	0.04042057265759896	134.21853253819023	0.920
46	22007.0	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	39.34882183653767	38.60395859780866	0.012269455758286626	40.74134131817866	0.920
13	60349.67	URBANO	334	0.7253248844625255	0.9087581234392252	115.56061001991127	105.01664310518669	0	105.01664310518669	0.919
12	106519.0	URBANO	334	0.7253248844625255	0.9087581234392252	203.96798555337466	185.35756379316376	0	185.35756379316376	0.919
74	44254.0	URBANO	334	0.7253248844625255	0.9087581234392252	84.73980447318358	77.00798569365718	0	77.00798569365718	0.919
69	93829.0	URBANO	334	0.7253248844625255	0.9087581234392252	179.66852971289245	163.27523590297284	0	163.27523590297284	0.919
79	46022.0	URBANO	334	0.7253248844625255	0.9087581234392252	88.12526057452106	80.0845464272945	0	80.0845464272945	0.919
75	36294.0	URBANO	334	0.7253248844625255	0.9087581234392252	69.49759261422075	63.15650184764301	0	63.15650184764301	0.919
9	82560.0	URBANO	334	0.7253248844625255	0.9087581234392252	158.09007676833815	143.66564149835804	0	143.66564149835804	0.919
57	119509.66	URBANO	334	0.7253248844625255	0.9087581234392252	228.84316041615787	207.96308102168922	0	207.96308102168922	0.919
17	109737.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	210.12997522198552	190.95732196106246	0.062146114175137476	190.533771449554	0.919
840	22406.510000000002	URBANO	334	0.7253248844625255	0.9087581234392252	42.905122165825304	38.99037830534611	0	38.99037830534611	0.919
41	37297.58	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	66.68859137338168	65.42619321663365	0.020794338515070485	69.04864075621731	0.920
40	48827.7	CAUCETE CENTRO	335	0.7767774573976227	0.9810702530860186	87.30460617021448	85.6519520709875	0.02722267028349579	90.39423780986195	0.920
18	59844.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	114.59232744821256	104.13670845237087	0.0338907757337719	103.90572932217128	0.919
80	63656.0	URBANO	334	0.7253248844625255	0.9087581234392252	121.89173845403748	110.77010750023595	0	110.77010750023595	0.919
51	93579.4	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	179.19058296917422	162.84089791704756	0.05299576329625249	162.47971068998052	0.919
50	81477.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	156.01629342119534	141.78107403538903	0.0461419479724038	141.46659828859282	0.919
52	59973.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	114.83934319316309	104.36118601721205	0.03396383084488841	104.12970898734338	0.919
200	23722.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	45.424089160592516	41.27951002451611	0.013434211983766745	41.187950521030466	0.919
63	42089.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	80.59415262963402	73.24059090388072	0.02383578737816198	73.07814052270682	0.919
55	22921.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	43.89029372101598	39.88566095910689	0.012980590712415377	39.79719306519431	0.919
58	75060.0	COOPERATIVA	334	0.7253248844625255	0.9087581234392252	143.7286962479586	130.61462028666128	0.04250788093337542	130.32491215363572	0.919
