SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "source:Power, max=2E003 "
Line, "Line.idlinea310_idtramos_417", "595", "596", 0, 6,  0, 0, 7.6210236, 0, -68.278276, -31.670109, -68.277825, -31.670181, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea311_idtramos_418", "596", "597", 192, 6,  0, 0, 7.6210236, 0, -68.277825, -31.670181, -68.273218, -31.670961, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea340_idtramos_451", "632", "633", 384, 6,  0, 0, 7.6210236, 0, -68.279847, -31.676196, -68.279805, -31.67599, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea353_idtramos_462", "92", "646", 576, 6,  0, 0, 7.6210236, 0, -68.256453, -31.698467, -68.256181, -31.698603, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea355_idtramos_468", "651", "264", 768, 6,  0, 0, 7.6210236, 0, -68.236208, -31.701791, -68.232682, -31.7024, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea356_idtramos_469", "264", "399", 960, 6,  0, 0, 7.6210236, 0, -68.232682, -31.7024, -68.229979, -31.702816, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea358_idtramos_471", "166", "653", 1152, 6,  0, 0, 7.6210236, 0, -68.229575, -31.702879, -68.229175, -31.702957, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea359_idtramos_472", "653", "266", 1344, 6,  0, 0, 7.6210236, 0, -68.229175, -31.702957, -68.215912, -31.70533, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea372_idtramos_485", "266", "665", 1536, 6,  0, 0, 7.6210236, 0, -68.215912, -31.70533, -68.211911, -31.706105, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea374_idtramos_488", "665", "668", 1728, 6,  0, 0, 7.6210236, 0, -68.211911, -31.706105, -68.201977, -31.707991, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea374_idtramos_489", "668", "80", 1920, 6,  0, 0, 7.6210236, 0, -68.201977, -31.707991, -68.201713, -31.708054, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea351_idtramos_509", "684", "645", 2112, 6,  0, 0, 7.6210236, 0, -68.27747, -31.694245, -68.271274, -31.695298, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea396_idtramos_519", "694", "695", 2304, 6,  0, 0, 7.6210236, 0, -68.244369, -31.67614, -68.237899, -31.677321, 16711680, 4, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea397_idtramos_520", "695", "692", 2496, 6,  0, 0, 7.6210236, 0, -68.237899, -31.677321, -68.237677, -31.677361, 16711680, 4, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea434_idtramos_562", "110", "112", 2688, 6,  0, 0, 7.6210236, 0, -68.232862, -31.654016, -68.232388, -31.654, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea447_idtramos_610", "778", "779", 2880, 6,  0, 0, 7.6210236, 0, -68.048828, -31.758393, -68.048363, -31.758399, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea447_idtramos_611", "779", "780", 3072, 6,  0, 0, 7.6210236, 0, -68.048363, -31.758399, -68.047259, -31.758526, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea438_idtramos_566", "408", "736", 3264, 6,  0, 0, 7.6210236, 0, -68.193352, -31.695156, -68.192798, -31.694723, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea439_idtramos_567", "736", "737", 3456, 6,  0, 0, 7.6210236, 0, -68.192798, -31.694723, -68.192593, -31.694564, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea439_idtramos_568", "737", "409", 3648, 6,  0, 0, 7.6210236, 0, -68.192593, -31.694564, -68.192259, -31.694557, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea440_idtramos_569", "413", "738", 3840, 6,  0, 0, 7.6210236, 0, -68.185368, -31.69457, -68.181434, -31.694465, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.idlinea442_idtramos_571", "739", "740", 4032, 6,  0, 0, 7.6210236, 0, -68.171833, -31.694208, -68.161622, -31.694371, 16711680, 1, 0, 0, 0, 0, 16, 1
