1, 2562945.1899095066, 6493592.460218013
2, 2563453.4418116105, 6493495.65599126
3, 2563755.249198092, 6493437.595300951
4, 2564407.2677687085, 6496570.58527608
5, 2564450.0867889733, 6496562.829391758
6, 2564285.3270996, 6495964.179129991
7, 2564294.8591062985, 6495962.227359787
8, 2564187.8752796063, 6495504.4469676465
9, 2564123.9048387473, 6495508.8692859
10, 2563957.243416902, 6494393.426963918
11, 2563925.988355576, 6494399.056387617
12, 2563884.1021875464, 6494045.41588224
13, 2564551.363880685, 6497266.442764765
14, 2564505.115163134, 6497276.646407786
15, 2565049.712015084, 6494491.79803073
16, 2565288.788569265, 6494441.950754364
17, 2565309.162041896, 6494438.201873569
18, 2564821.0133377505, 6498578.391369708
19, 2564849.150942438, 6498571.74508696
20, 2566596.2974142586, 6494169.835062226
21, 2566586.176772651, 6494129.338035629
22, 2565586.4889634545, 6495687.878916502
23, 2565611.2564234487, 6495682.589477967
24, 2563599.7223209175, 6505656.793832316
25, 2563599.998523557, 6505671.312863871
26, 2563601.1797261727, 6505642.300838245
27, 2564076.7733224053, 6505548.1142711835
28, 2564846.4663216355, 6505367.519925234
29, 2564850.9915567976, 6505388.877555597
30, 2566860.018581432, 6504997.539041296
31, 2566863.284265642, 6505014.682830851
32, 2566209.8563029463, 6505237.059880653
33, 2562135.325941641, 6505573.416025048
34, 2563140.5371560617, 6505642.014444052
35, 2563174.4586390685, 6505655.278522064
36, 2563233.7472173255, 6505699.639566479
37, 2563263.8658273886, 6505710.771311539
38, 2563277.10637838, 6505706.649463289
39, 2563288.1762502766, 6505701.732601341
40, 2563437.439610797, 6505672.533568811
41, 2563551.415773551, 6506140.236284008
42, 2563551.41614777, 6506238.392836749
43, 2564553.9796307953, 6504040.289708412
44, 2564641.738046402, 6504425.165634887
45, 2566413.086536938, 6503636.964654938
46, 2565907.0439673774, 6503746.759452167
47, 2566187.5213148454, 6505126.272900906
48, 2566246.6369023314, 6505114.9583837865
49, 2563306.1288871197, 6497865.2860234445
50, 2563235.7084322046, 6497532.305873054
51, 2563421.847774569, 6496308.399222847
52, 2563397.7553407676, 6496358.3357152045
53, 2563361.961856484, 6496437.169465616
54, 2563207.240415713, 6496769.849437058
55, 2563168.28961188, 6497006.750027346
56, 2563165.8419659846, 6497054.461566676
57, 2563168.6937535815, 6497097.901255642
58, 2563172.137548584, 6497124.631396583
59, 2564636.2890470535, 6497665.322195109
60, 2564740.4252543394, 6498183.256562789
61, 2565074.701224397, 6499914.9016478155
62, 2565066.015401964, 6499862.206856785
63, 2566357.4081204897, 6499582.196551241
64, 2566226.2876665927, 6499609.940199032
65, 2564411.77831964, 6499995.49831367
66, 2563775.596038863, 6500129.514867121
67, 2563643.954610453, 6499599.829919733
68, 2563594.3293470982, 6499612.182222132
69, 2566101.9288920453, 6498307.84183625
70, 2566103.415800375, 6498315.666780726
71, 2562796.7331831977, 6504417.477071618
72, 2562687.9304884505, 6504440.839677956
73, 2573319.9132206636, 6494076.737354193
74, 2566186.433034121, 6498709.762979578
75, 2566248.9097692817, 6499000.105216462
76, 2567436.5167697244, 6506199.629600372
77, 2567668.738818083, 6505925.029629858
78, 2567594.491122061, 6505572.591985485
79, 2567647.5280423667, 6505840.21611153
80, 2575671.7605813835, 6492208.439212312
81, 2575672.396262617, 6492202.039849515
82, 2568914.666706929, 6492353.449769749
