SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "source:Power, max=2E003 "
Line, "Line.c_idlinea145_idtramos_1", "c_23", "c_80", 0, 6,  0, 0, 7.6210236, 0, -68.284827, -31.656782, -68.284909, -31.657141, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea147_idtramos_4", "u_100", "c_88", 192, 6,  0, 0, 7.6210236, 0, -68.290112, -31.6564, -68.289958, -31.656411, 16711680, 8, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea148_idtramos_5", "c_21", "c_24", 384, 6,  0, 0, 7.6210236, 0, -68.286504, -31.656506, -68.286421, -31.656164, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea149_idtramos_6", "c_37", "c_4", 576, 6,  0, 0, 7.6210236, 0, -68.285585, -31.652725, -68.285356, -31.652558, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea150_idtramos_7", "c_40", "c_102", 768, 6,  0, 0, 7.6210236, 0, -68.284337, -31.647454, -68.284698, -31.646933, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea151_idtramos_8", "c_104", "c_43", 960, 6,  0, 0, 7.6210236, 0, -68.285768, -31.645666, -68.285696, -31.645618, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea152_idtramos_9", "c_104", "c_5", 1152, 6,  0, 0, 7.6210236, 0, -68.285768, -31.645666, -68.28587, -31.645719, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea155_idtramos_10", "c_23", "c_26", 1344, 6,  0, 0, 7.6210236, 0, -68.284827, -31.656782, -68.282915, -31.657116, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea173_idtramos_11", "c_6", "c_46", 1536, 6,  0, 0, 7.6210236, 0, -68.277015, -31.657932, -68.276859, -31.65723, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.c_idlinea174_idtramos_12", "c_7", "c_50", 1728, 6,  0, 0, 7.6210236, 0, -68.276975, -31.654976, -68.27635, -31.655079, 16711680, 1, 0, 0, 0, 0, 16, 1
