u_112,-31.63691384217601,-68.27796103918271
u_113,-31.638379164587832,-68.27828274876234
u_114,-31.634195000031625,-68.28407755460523
u_115,-31.63395317981989,-68.28435045254666
u_116,-31.63282364149353,-68.28434041828406
u_117,-31.63464753298349,-68.28164088331326
u_118,-31.642845962249314,-68.2793065076524
u_119,-31.642504984528948,-68.28114018684522
u_12,-31.65641974549813,-68.28768303652312
u_120,-31.657282036769768,-68.2826860904505
u_121,-31.65498254409295,-68.28215093766374
u_122,-31.65037801155101,-68.28104790325357
u_123,-31.65017638580424,-68.28100205094586
u_124,-31.639893835647715,-68.27839311362229
u_125,-31.63959880678672,-68.27845472485052
u_126,-31.63911050452996,-68.27833123443641
u_127,-31.636660884726044,-68.27771265452637
u_128,-31.635445122388504,-68.27740647649398
u_129,-31.63840280562988,-68.27815226031332
u_13,-31.656545427557813,-68.28696617025629
u_130,-31.638712547882744,-68.2804043761667
u_131,-31.63835806817137,-68.27839919128542
u_132,-31.636464299707075,-68.28031985883668
u_133,-31.63540095927576,-68.27764492731733
u_134,-31.63506715564868,-68.27944715483657
u_135,-31.654255464291808,-68.28198328008448
u_136,-31.65173953484302,-68.28134910253924
u_137,-31.657653756221585,-68.28052570161384
u_14,-31.65822802524297,-68.27722433630214
u_15,-31.65849818840353,-68.27566943302834
u_16,-31.65890885447136,-68.2733443294425
u_17,-31.658953632930253,-68.27312686183559
u_18,-31.659190806894344,-68.27187843932762
u_19,-31.65932384099163,-68.27190878780203
u_2,-31.65723564469353,-68.28295570006748
u_20,-31.660282760461502,-68.27212269196323
u_21,-31.659806628868186,-68.2683359266407
u_22,-31.660568378219867,-68.26349774548629
u_23,-31.660673206363164,-68.26294889576587
u_24,-31.660625368298863,-68.26293879064356
u_25,-31.66081065607845,-68.26363431140145
u_26,-31.660551214815552,-68.26357911648428
u_27,-31.6597739174853,-68.26926938846196
u_28,-31.66227601183872,-68.269755590685
u_29,-31.66319579190915,-68.269934294264
u_3,-31.65718986339382,-68.28294036241599
u_30,-31.665614074286605,-68.27044201515585
u_31,-31.663228184305407,-68.26974603185178
u_32,-31.6632913886579,-68.26937866507461
u_33,-31.66095218545403,-68.27164800093104
u_34,-31.663045057654585,-68.27214035927587
u_35,-31.6647316568547,-68.272538061008
u_36,-31.658996899587816,-68.27313782103506
u_37,-31.659069434451848,-68.27315620463293
u_38,-31.66012526800855,-68.27340237600953
u_39,-31.65972069499031,-68.27579197036317
u_4,-31.649983464552587,-68.28216958886816
u_40,-31.65884695731784,-68.2759632488889
u_41,-31.65862651557973,-68.27591023937855
u_42,-31.65850599097743,-68.27562450846483
u_43,-31.659658644887266,-68.27615845502987
u_44,-31.660001096089424,-68.27623507968353
u_45,-31.66244429630837,-68.2767743494446
u_46,-31.66139186633602,-68.27654493703237
u_47,-31.66115728026308,-68.276493801565
u_48,-31.662771676427163,-68.27684571903565
u_49,-31.66292029950942,-68.27687672099671
u_5,-31.64858236786688,-68.28025603690972
u_50,-31.66284468601281,-68.27686105008621
u_51,-31.6627406549604,-68.27701344736934
u_52,-31.662623263212897,-68.27770636399205
u_53,-31.662248711493547,-68.27991717873917
u_54,-31.662672087428035,-68.27771654713383
u_55,-31.663434692095503,-68.27787561690012
u_56,-31.663395645437408,-68.27812538288377
u_57,-31.664181217164064,-68.27688660201922
u_58,-31.664370266645548,-68.27565161872985
u_59,-31.665949290347505,-68.27599970582577
u_6,-31.66987433932617,-68.27842063347936
u_60,-31.66812946652552,-68.27805584649332
u_61,-31.66413570221556,-68.27718391888418
u_62,-31.66251797466176,-68.27658740318181
u_63,-31.662683355131303,-68.27547449314893
u_64,-31.661394372990003,-68.27630415609262
u_65,-31.661551774360625,-68.27524458665029
u_66,-31.65781057620065,-68.2780911572097
u_67,-31.657120236492386,-68.27792043477636
u_68,-31.658255122323528,-68.27824920343853
u_69,-31.65943007237795,-68.27851585904368
u_7,-31.664213542127868,-68.27561644340152
u_70,-31.65740680014428,-68.28046562949635
u_71,-31.655875191042963,-68.28012924397139
u_72,-31.654470905362874,-68.27980873787969
u_73,-31.65460820606694,-68.27914870201252
u_74,-31.657781419953302,-68.28055450925334
u_75,-31.65929243202858,-68.28089552751118
u_76,-31.656382804706386,-68.2824779347796
u_77,-31.655194744781145,-68.28236408960377
u_78,-31.6549219272814,-68.28391874009355
u_79,-31.65098135374703,-68.28118511221044
u_8,-31.659667024143936,-68.26924861834753
u_80,-31.64851701503463,-68.28061767707857
u_81,-31.64586273102549,-68.28000647673035
u_82,-31.651635358990585,-68.28132656836786
u_83,-31.659460413193987,-68.26839734081625
u_84,-31.659787940234487,-68.26844270972245
u_85,-31.645800428129142,-68.28005966687482
u_86,-31.64577481649184,-68.28019491756267
u_87,-31.64537151604108,-68.27977184499817
u_88,-31.64360749367265,-68.27932453901208
u_89,-31.642876535368504,-68.27914208494538
u_9,-31.66347887805333,-68.26419727806552
u_90,-31.63694742438821,-68.27778481792605
u_91,-31.6458145763945,-68.27998493976573
u_92,-31.64552837995124,-68.2798767135148
u_93,-31.64541374135149,-68.27978255632311
u_94,-31.657838862437696,-68.27946210268543
u_95,-31.65805773558349,-68.2782044114309
u_96,-31.657437873330142,-68.2827256926524
u_97,-31.658055890696225,-68.2828720020302
u_98,-31.65641536752403,-68.28995885083728
u_99,-31.65646442650422,-68.28968251542972
u_x_10,-31.660568378219867,-68.26349774548629
u_x_116,-31.66298118169226,-68.27367710301544
u_x_12,-31.66227601183872,-68.269755590685
u_x_128,-31.63506715564868,-68.27944715483657
u_x_129,-31.63464753298349,-68.28164088331326
u_x_13,-31.665614074286605,-68.27044201515585
u_x_130,-31.636464299707075,-68.28031985883668
u_x_131,-31.63835806817137,-68.27839919128542
u_x_132,-31.638712547882744,-68.2804043761667
u_x_14,-31.65943007237795,-68.27851585904368
u_x_15,-31.65929243202858,-68.28089552751118
u_x_2943,-31.642504984528948,-68.28114018684522
u_x_3,-31.66812946652552,-68.27805584649332
u_x_3009,-31.649983464552587,-68.28216958886816
u_x_3022,-31.636660884726044,-68.27771265452637
u_x_335,-31.64577481649184,-68.28019491756267
u_x_47,-31.64360749367265,-68.27932453901208
u_x_57,-31.657120236492386,-68.27792043477636
u_x_59,-31.65098135374703,-68.28118511221044
u_x_6,-31.664213542127868,-68.27561644340152
u_x_60,-31.6549219272814,-68.28391874009355
u_x_69,-31.663045057654585,-68.27214035927587
u_x_7,-31.665949290347505,-68.27599970582577
u_x_70,-31.654255464291808,-68.28198328008448
u_x_71,-31.6632913886579,-68.26937866507461
u_x_72,-31.66347887805333,-68.26419727806552
u_x_74,-31.66470220296299,-68.27268075269687
u_x_75,-31.659806628868186,-68.2683359266407
u_x_76,-31.662248711493547,-68.27991717873917
u_x_79,-31.66095218545403,-68.27164800093104
u_x_8,-31.66292029950942,-68.27687672099671
u_x_80,-31.655875191042963,-68.28012924397139
u_x_81,-31.65460820606694,-68.27914870201252
u_x_82,-31.65173953484302,-68.28134910253922
u_x_84,-31.66115728026308,-68.276493801565
u_x_840,-31.656545427557813,-68.28696617025629
u_x_89,-31.665681926848496,-68.27276111146755
u_x_9,-31.659069434451848,-68.27315620463293
u_x_91,-31.663395645437408,-68.27812538288377
u_x_92,-31.661551774360625,-68.27524458665029
u_x_93,-31.662683355131303,-68.27547449314893
u_x_96,-31.658055890696225,-68.2828720020302
