13446853_p,-8.10234928131104,-79.104248046875
13555564_p,-8.09179019927979,-79.0830612182617
13555570_p,-8.09193411045,-79.0826256593
13555616_p,-8.09206647032,-79.0821840624
13555627_p,-8.09220027923584,-79.0817565917969
13555633_p,-8.09230709075928,-79.0813064575195
13555649_p,-8.09239482879639,-79.0808410644531
13555660_p,-8.09250164031982,-79.0803756713867
13555666_p,-8.0925989151001,-79.0799179077148
13602065_p,-8.09278392791748,-79.078987121582
13602070_p,-8.09286167213,-79.0785423193
13602075_p,-8.08722877502441,-79.0974884033203
13912616_p,-8.09969806671143,-79.0651626586914
13912631_p,-8.09608840942383,-79.0552444458008
13981264_p,-8.09296989440918,-79.0780868530273
13981269_p,-8.09305763244629,-79.0776138305664
13981274_p,-8.09315490722656,-79.0771560668945
13981279_p,-8.09325212272,-79.0767043201
13981290_p,-8.09344673156738,-79.0757293701172
13981299_p,-8.0935173034668,-79.0753555297852
13981304_p,-8.09359645843506,-79.074951171875
13981309_p,-8.09369468688965,-79.0745544433594
13981314_p,-8.09378156987,-79.0741394859
13981324_p,-8.09503650665283,-79.0716018676758
13981329_p,-8.09386356449,-79.0737172666
13981334_p,-8.09397792816162,-79.0733184814453
13981339_p,-8.09413714158,-79.0729148527
13981344_p,-8.09435278901,-79.0725191217
13981354_p,-8.09475827085,-79.0719112005
14016067_p,-8.09530448913574,-79.0960006713867
14016068_p,-8.09531307220459,-79.0958251953125
14016081_p,-8.09577369689941,-79.0958480834961
14016088_p,-8.09613609313965,-79.0958404541016
14016207_p,-8.08600616455078,-79.1145401000977
14016214_p,-8.08580829177,-79.1144963538
14016221_p,-8.08578965868,-79.1145825483
14016237_p,-8.08568294751,-79.1150874903
14016246_p,-8.0855770111084,-79.1155776977539
14016254_p,-8.08555030822754,-79.1156845092773
16144232_p,-8.10250496688,-79.0643935249
16144242_p,-8.10007667541504,-79.0574035644531
16370734_p,-8.10353159508,-79.1036828676
16370741_p,-8.10388211515,-79.1032674619
16370748_p,-8.10423263467,-79.1028520646
16370756_p,-8.10458315355,-79.1024366575
16370763_p,-8.10493368087,-79.1020212497
16370770_p,-8.10528419856,-79.1016058413
16370777_p,-8.10563476107,-79.1011904772
16370784_p,-8.1059852322,-79.1007750313
16370792_p,-8.1063357481,-79.1003596208
16370799_p,-8.10668626341,-79.0999442095
2166300_p,-8.09917545318604,-79.0673675537109
2912993_p,-8.09130297893,-79.0542754937
2912998_p,-8.09129873067,-79.0538962641
2913003_p,-8.09130764007568,-79.0535659790039
2913008_p,-8.09129810333252,-79.0534744262695
2913013_p,-8.09190503139,-79.0536709222
2913018_p,-8.09194946289063,-79.0536651611328
2913100_p,-8.09228515625,-79.0538177490234
2913105_p,-8.09264755249023,-79.0539398193359
2913110_p,-8.09320831298828,-79.0541381835938
2913115_p,-8.09348964691162,-79.0542602539063
2913120_p,-8.09413121184,-79.0544809347
2913125_p,-8.09466648101807,-79.0546951293945
2913130_p,-8.09502165401,-79.0548452919
2913136_p,-8.09534645080566,-79.0550231933594
2913141_p,-8.09560012817383,-79.0550384521484
2913146_p,-8.0958890914917,-79.0551376342773
2913152_p,-8.0959529876709,-79.0551681518555
2913157_p,-8.0971212387085,-79.0555572509766
2913162_p,-8.09782891946,-79.0558561919
2913167_p,-8.0984525680542,-79.0561218261719
2913172_p,-8.09908676147461,-79.0563888549805
2913177_p,-8.09973907470703,-79.0566177368164
2913182_p,-8.10036373138428,-79.0568923950195
2913188_p,-8.10098054411,-79.0571550722
2913193_p,-8.10115242004395,-79.0572357177734
2913225_p,-8.1010913848877,-79.057861328125
2913230_p,-8.10096836090088,-79.0584411621094
2913235_p,-8.10080814361572,-79.0590438842773
2913240_p,-8.10071112722,-79.0594068579
2913245_p,-8.10057735443115,-79.0599975585938
2913250_p,-8.100444838,-79.0606305792
2913255_p,-8.10034805566,-79.0611051652
2913260_p,-8.10025978088379,-79.0615921020508
2913265_p,-8.10012722015381,-79.0623245239258
2913270_p,-8.10002136230469,-79.0628356933594
2913275_p,-8.09991550445557,-79.0632858276367
2913280_p,-8.09986116403,-79.0635454739
2913285_p,-8.0997200012207,-79.0641784667969
2913290_p,-8.09959697723389,-79.0647583007813
2913296_p,-8.099609375,-79.0655746459961
2913308_p,-8.09952163696289,-79.0660247802734
2913314_p,-8.09942436218262,-79.0664825439453
2913320_p,-8.09931890093,-79.0669279036
2915466_p,-8.0989875793457,-79.0677795410156
2915480_p,-8.09872722625732,-79.0681533813477
2915486_p,-8.09844979209,-79.0685394793
2915494_p,-8.09813476118,-79.0688899956
2915505_p,-8.09778213500977,-79.069206237793
2915511_p,-8.0974416345,-79.0695152976
2915533_p,-8.0970975492,-79.0698244388
2915538_p,-8.09676551818848,-79.0701293945313
2915549_p,-8.09645938873291,-79.0703964233398
2915555_p,-8.09611633242,-79.070688405
2915571_p,-8.09577465057373,-79.0709762573242
2915583_p,-8.09543228149414,-79.0712738037109
2915600_p,-8.09122180938721,-79.0852127075195
2915605_p,-8.09132004878,-79.0849035207
2915610_p,-8.09141826629639,-79.0846099853516
2915615_p,-8.09155178070068,-79.0841751098633
2915620_p,-8.09169387817383,-79.0837249755859
2915625_p,-8.09182739257813,-79.0832748413086
3819265_p,-8.09834861755371,-79.0627899169922
3819265_p_1,-8.09834861755371,-79.0627899169922
3819265_p_2,-8.09834861755371,-79.0627899169922
3810140_p,-8.08455753326416,-79.1140441894531
3810140_p_1,-8.08455753326416,-79.1140441894531
3810140_p_2,-8.08455753326416,-79.1140441894531
3810149_p,-8.08211326599121,-79.1133193969727
3810149_p_1,-8.08211326599121,-79.1133193969727
3810149_p_2,-8.08211326599121,-79.1133193969727
3838518_p,-8.0990514755249,-79.1105499267578
3838518_p_1,-8.0990514755249,-79.1105499267578
3838518_p_2,-8.0990514755249,-79.1105499267578
3747428_p,-8.10166754403,-79.1070358957
3747428_p_1,-8.10166754403,-79.1070358957
3747428_p_2,-8.10166754403,-79.1070358957
3806703_p,-8.08954048156738,-79.0891418457031
3806703_p_1,-8.08954048156738,-79.0891418457031
3806703_p_2,-8.08954048156738,-79.0891418457031
3806706_p,-8.08649969853,-79.088578358
3806706_p_1,-8.08649969853,-79.088578358
3806706_p_2,-8.08649969853,-79.088578358
3812590_p,-8.08809947967529,-79.0998764038086
3812590_p_1,-8.08809947967529,-79.0998764038086
3812590_p_2,-8.08809947967529,-79.0998764038086
3806721_p,-8.08754362723,-79.0928987017
3806721_p_1,-8.08754362723,-79.0928987017
3806721_p_2,-8.08754362723,-79.0928987017
3823263_p,-8.0892164292,-79.1027299499
3823263_p_1,-8.0892164292,-79.1027299499
3823263_p_2,-8.0892164292,-79.1027299499
3808184_p,-8.09695816040039,-79.0630645751953
