1, 2567832.9158694167, 6497961.078519184
2, 2567855.7136176964, 6497995.729734508
3, 2567333.482252643, 6497994.886922844
4, 2567783.1124255112, 6498417.135754786
5, 2567739.3903103503, 6499175.788832506
6, 2568570.340897519, 6497815.987070137
7, 2568576.334863159, 6498143.7934432095
8, 2568830.772531917, 6497974.811575132
9, 2568771.477327419, 6498222.557297499
10, 2568664.7100819596, 6497878.603647354
11, 2568110.728224211, 6497888.91073007
12, 2568894.681147499, 6498735.04757603
13, 2568389.1434258306, 6498300.2374659795
14, 2569425.6524133445, 6497881.112891757
15, 2569415.0991436825, 6497880.47707247
16, 2568879.730966622, 6498018.282273333
17, 2568892.150705919, 6498008.5034938045
18, 2567372.5592911183, 6497999.318329228
19, 2567376.7038087873, 6498020.002360451
20, 2567645.22024731, 6497985.974691529
21, 2567671.4125741087, 6497980.096575281
22, 2567711.9431868778, 6497971.000939033
23, 2567830.2478482355, 6497948.430535857
24, 2567679.496002102, 6498017.910146345
25, 2567714.027800035, 6498176.883816344
26, 2568011.321360297, 6497910.254048403
27, 2568010.41343825, 6497907.159739992
28, 2568216.9221976325, 6497866.857004478
29, 2568332.4444745565, 6497845.412914194
30, 2568465.0409674053, 6497814.876636876
31, 2568566.055091827, 6497794.190993971
32, 2568653.555161231, 6497775.193666847
33, 2568786.8728807713, 6497746.875919344
34, 2569904.540007735, 6497514.446894468
35, 2570018.8401038754, 6497488.912126102
36, 2567744.4250279265, 6498319.399048144
37, 2567761.279325204, 6498398.71473126
38, 2567806.794557867, 6498610.556155479
39, 2567878.0766856717, 6498952.235197542
40, 2567883.5618092436, 6498982.474778134
41, 2567886.187541908, 6498994.635495089
42, 2567734.961534315, 6499200.390018002
43, 2567755.985033127, 6499186.892941412
44, 2567762.3316446715, 6499191.751672616
45, 2568269.7988793193, 6498854.794999969
46, 2568585.6396967117, 6497893.799803958
47, 2568608.6584764956, 6498001.163503373
48, 2568612.2978616366, 6498017.560536523
49, 2568628.423565799, 6498097.174026055
50, 2568635.4927991903, 6498132.008856137
51, 2568659.5079758093, 6498244.220743316
52, 2568664.3089724514, 6498267.017844242
53, 2568805.0431624805, 6498389.330905351
54, 2568807.3577649277, 6498400.833070472
55, 2568846.0909096906, 6498590.110408517
56, 2568826.142119813, 6498593.825179313
57, 2568569.173701102, 6498640.542066944
58, 2568850.6130733155, 6498613.393899913
59, 2568857.5169615066, 6498648.998955971
60, 2568873.106057379, 6498729.395772524
61, 2568857.6628559064, 6498732.424892042
62, 2568598.372110479, 6498785.137652433
63, 2568875.752649786, 6498738.737205514
64, 2568931.5683782767, 6499008.097172623
65, 2568834.2843328305, 6497990.839276322
66, 2568840.7658997015, 6498026.64534411
67, 2568859.510047774, 6498022.62213371
68, 2569007.0986555982, 6497987.88025506
69, 2569004.247072865, 6497965.695247577
70, 2568997.1042905194, 6497910.1349203065
71, 2569066.570682371, 6497895.686317347
72, 2569032.2529530143, 6497986.793292739
73, 2569073.804248665, 6497979.537565574
74, 2569036.701055391, 6498009.1978635425
75, 2569063.480430833, 6498144.094979619
76, 2569396.992252306, 6497729.549174225
77, 2569386.5747864274, 6497641.108607908
78, 2567583.105656446, 6497999.423663083
79, 2567605.0952581097, 6497994.291148729
80, 2567822.2688552705, 6497908.644964489
81, 2567779.6904573347, 6497705.831784526
82, 2567568.499125404, 6497977.61301825
83, 2567533.72856748, 6497810.584490439
84, 2569428.775362683, 6497904.682475109
85, 2569433.076710842, 6497937.203776639
86, 2569444.4090336245, 6497975.278166333
87, 2569413.4154703245, 6497999.466750412
88, 2567343.8684479296, 6497992.6905349335
88, 2567343.8684479296, 6497992.6905349335
89, 2567370.118698882, 6497987.139963285
90, 2567377.6304455623, 6498024.6269184295
91, 2567379.7427241853, 6498045.216966523
92, 2567410.592416192, 6498036.232978179
93, 2567430.784160133, 6498031.558474112
94, 2567372.7164625293, 6498025.600525066
95, 2567365.6145271636, 6498027.00763064
96, 2568901.74215249, 6498639.1759598395
97, 2569019.933061114, 6498612.803073461
98, 2568984.5192409805, 6498429.302357083
99, 2569215.215343644, 6498383.47924444
100, 2569480.132926821, 6498329.425655133
101, 2569486.7814162904, 6498358.7634173045
102, 2567849.6792041133, 6499040.470490724
103, 2567838.904623048, 6499041.735644062
104, 2567749.0654193023, 6499181.596580402
105, 2568330.5560953314, 6498841.540968533
106, 2567748.3705900735, 6497592.890445013
x_86, 2567878.076685672, 6498952.235197542
x_87, 2568330.5560953314, 6498841.540968533
x_200, 2567734.961534315, 6499200.390018002
x_17, 2567779.6904573347, 6497705.831784526
x_50, 2568569.173701102, 6498640.542066944
x_51, 2568850.6130733155, 6498613.393899913
x_83, 2568389.14342583, 6498300.23746598
x_378, 2569007.0986555982, 6497987.88025506
x_49, 2568598.372110479, 6498785.137652433
x_52, 2568807.357764928, 6498400.833070472
x_53, 2569066.570682371, 6497895.686317347
x_54, 2569413.4154703245, 6497999.466750412
x_55, 2568834.2843328305, 6497990.839276322
x_56, 2568608.658476496, 6498001.163503373
x_61, 2567714.027800035, 6498176.883816344
x_77, 2567783.1124255112, 6498417.135754786
x_78, 2569063.480430833, 6498144.094979619
x_58, 2568576.334863159, 6498143.7934432095
x_88, 2567430.784160133, 6498031.558474112
x_97, 2567533.72856748, 6497810.584490439
x_113, 2569215.215343644, 6498383.47924444
x_6005, 2567762.3316446715, 6499191.751672616
x_18, 2568216.9221976325, 6497866.857004478
x_62, 2567806.794557867, 6498610.556155479
x_63, 2567886.187541908, 6498994.635495089
x_65, 2568664.71008196, 6497878.603647354
x_68, 2568664.3089724514, 6498267.017844242
x_73, 2567855.7136176964, 6497995.729734508
x_114, 2569486.7814162904, 6498358.7634173045
x_90, 2569396.992252306, 6497729.549174225
