1,-31.656667783750425,-68.28479991211313
2,-31.656353952379202,-68.28456195299232
3,-31.656392298519222,-68.29006769005086
4,-31.65255800498527,-68.28535645713968
5,-31.645719051575806,-68.28586970281954
6,-31.657932409002047,-68.27701522458932
7,-31.654975902270877,-68.27697492051165
8,-31.65648455072472,-68.27428063228834
9,-31.654253940603763,-68.2749231183617
10,-31.657362094409038,-68.27602467065994
11,-31.657302144223724,-68.2818659727346
12,-31.649624931976692,-68.27366017941073
13,-31.65357625817663,-68.27895930727509
14,-31.657293703660272,-68.26800230853931
15,-31.65730007556192,-68.26811352551937
16,-31.656089597323007,-68.2737675217598
17,-31.656177036867895,-68.27363589741444
18,-31.65635004372038,-68.28965601128196
19,-31.65616327197324,-68.28961373539046
20,-31.65645434435708,-68.28678047520218
21,-31.656505809659606,-68.28650392878419
22,-31.656585444391734,-68.28607599389801
23,-31.656782000731667,-68.28482716708145
24,-31.656164330745085,-68.28642131240883
25,-31.65472867146947,-68.28606821127492
26,-31.657115563586093,-68.28291548960605
27,-31.65714352178994,-68.2829248474436
28,-31.65749471934135,-68.28074484641188
29,-31.657681231682428,-68.2795254101685
30,-31.657948707286412,-68.2781253223452
31,-31.658129221334097,-68.2770588878758
32,-31.658295309451308,-68.27613504644489
33,-31.65854269771207,-68.2747274919083
34,-31.660571217322687,-68.262927352019
35,-31.66079452218034,-68.26172043745463
36,-31.653441677086107,-68.2857575740269
37,-31.652725414255258,-68.28558535946875
38,-31.65081234260768,-68.28512014233402
39,-31.647726870938687,-68.28439227988717
40,-31.647453846236917,-68.28433654589638
41,-31.647344025701788,-68.28430970615122
42,-31.6454974591386,-68.28591808517035
43,-31.645617935871236,-68.28569553323496
44,-31.645573745409635,-68.28562896480373
45,-31.64858236786688,-68.28025603690972
46,-31.6572297822288,-68.27685936424362
47,-31.656260204160663,-68.2766241802354
48,-31.656112118697063,-68.27658695652613
49,-31.6553932027048,-68.27642251019931
50,-31.655078640600777,-68.2763504158634
51,-31.65406528102085,-68.27610507647229
52,-31.65385941027338,-68.27605605549834
53,-31.652747970094044,-68.27458093121854
54,-31.652644105192525,-68.2745573355126
55,-31.650934885669628,-68.27416226196574
56,-31.650902581735807,-68.27437282603245
57,-31.650496662026757,-68.27708509521062
58,-31.650724644625132,-68.27411622038376
59,-31.65040314519624,-68.27404593420201
60,-31.649677193893496,-68.27388722851846
61,-31.649650803415337,-68.27405024368852
62,-31.649190958003917,-68.27678737829372
63,-31.649592794356394,-68.27385998295742
64,-31.647160363774976,-68.2732904706774
65,-31.65633980290965,-68.27424473143516
66,-31.65601651636673,-68.27417890750131
67,-31.65605167352704,-68.27398101042887
68,-31.65635611347272,-68.2724225783185
69,-31.656556348437544,-68.27245108315027
70,-31.657057818667262,-68.27252248461512
71,-31.657183938798553,-68.27178909336901
72,-31.656364403514264,-68.27215730542886
73,-31.656427336330644,-68.27171872849773
74,-31.65616209247817,-68.2721119849762
75,-31.65494398473406,-68.27183914236834
76,-31.658662230807032,-68.26829375847
77,-31.659460413193987,-68.26839734081625
78,-31.656336719610948,-68.28743626467268
79,-31.656381709989812,-68.28720407887484
80,-31.65714125787064,-68.28490854086574
81,-31.658972738845986,-68.28534344232573
82,-31.65653426755541,-68.28758875813476
83,-31.65804257535106,-68.28794385230091
84,-31.657080965415133,-68.26797104998268
85,-31.656787429715806,-68.26792800079492
86,-31.656443391254033,-68.26781121840251
87,-31.656227133925494,-68.26813968669477
88,-31.656411496381775,-68.28995803948818
89,-31.65646001140297,-68.2896809065948
90,-31.656121513342462,-68.28960428331217
91,-31.65593570837909,-68.2895834266259
92,-31.656014915114184,-68.28925756837086
93,-31.656055884088623,-68.28904437008141
94,-31.656113021722415,-68.28965615726406
95,-31.656100749165834,-68.28973112809177
96,-31.650489076140058,-68.27357901787592
97,-31.650719808726798,-68.27233118108443
98,-31.65237674065677,-68.27269163238768
99,-31.65277608964557,-68.27025632703796
100,-31.65324754374068,-68.26745964235286
101,-31.652982574737052,-68.26739162658986
102,-31.64693284299842,-68.28469773501426
103,-31.646922070292767,-68.28481140536938
104,-31.645666106644295,-68.28576811192457
105,-31.648698279328,-68.27961461672264
106,-31.659993090877894,-68.28566585887206
x_113,-31.65277608964557,-68.27025632703796
x_114,-31.652982574737052,-68.26739162658986
x_17,-31.658972738845986,-68.28534344232573
x_18,-31.65749471934135,-68.28074484641188
x_200,-31.6454974591386,-68.28591808517035
x_378,-31.65635611347272,-68.2724225783185
x_49,-31.649190958003917,-68.27678737829372
x_50,-31.650496662026757,-68.27708509521062
x_51,-31.650724644625132,-68.27411622038376
x_52,-31.652644105192525,-68.2745573355126
x_53,-31.657183938798553,-68.27178909336901
x_54,-31.656227133925494,-68.26813968669477
x_55,-31.65633980290965,-68.27424473143516
x_56,-31.656260204160663,-68.2766241802354
x_58,-31.654975902270877,-68.27697492051165
x_6005,-31.645573745409635,-68.28562896480373
x_61,-31.65472867146947,-68.28606821127492
x_62,-31.65081234260768,-68.28512014233402
x_63,-31.647344025701788,-68.28430970615122
x_65,-31.657362094409038,-68.27602467065994
x_68,-31.65385941027338,-68.27605605549834
x_73,-31.656353952379202,-68.28456195299232
x_77,-31.65255800498527,-68.28535645713968
x_78,-31.65494398473406,-68.27183914236834
x_83,-31.65357625817663,-68.27895930727509
x_86,-31.647726870938687,-68.28439227988717
x_87,-31.648698279328,-68.27961461672264
x_88,-31.656055884088623,-68.28904437008141
x_90,-31.658662230807032,-68.26829375847
x_97,-31.65804257535106,-68.28794385230091
